age,city,dist,gender,make,year,model,new_used,quote
70,Belleville,5800,m,acura,2005,rsx,used,262.3652212866784
48,Oakville,2530,f,chevy,2018,equinox,used,93.65974577526227
63,Welland,9637,m,tesla,2012,3,used,263.3334910702811
42,Wood Buffalo,13629,m,ford,2006,explorer,used,169.28667564045304
74,Halifax,10568,m,mercedes,2008,s,used,432.6299871382451
55,Greater Sudbury,2455,m,acura,2008,mdx,used,222.293712441471
61,Red Deer,22127,m,tesla,2007,s,used,263.3334910702811
24,Saint Catharines,3223,m,nissan,2001,micro,used,175.0009576825473
78,Toronto,2251,m,ford,2007,focus,used,129.21516679524566
40,Kelowna,23913,m,acura,2007,mdx,used,263.3334910702811
36,New Westminster,3705,m,bmw,1998,i8,used,433.59825692184785
33,Vancouver,16058,m,gmc,2013,sierra,used,169.28667564045304
37,Pickering,18624,m,acura,2015,rsx,used,263.3334910702811
82,Cambridge,18232,m,chevy,1998,equinox,used,168.3184058568503
19,Kawartha Lakes,18127,m,chevy,2016,equinox,used,175.0009576825473
77,Oshawa,18146,f,ford,2008,focus,used,133.73125462046963
25,Norfolk County,12423,m,nissan,2015,micro,used,175.0009576825473
80,Saint John,8463,m,gmc,2006,sierra,used,169.28667564045304
84,Coquitlam,17994,m,tesla,1998,x,used,262.3652212866784
36,Guelph,19597,m,mercedes,2002,g,used,432.6299871382451
65,Kelowna,8109,f,toyota,1999,corrola,used,133.73125462046963
60,Saanich,22350,m,nissan,2002,mirano,used,169.28667564045304
55,Thunder Bay,8491,m,ford,2005,f150,used,169.28667564045304
58,New Westminster,12527,f,audi,2018,e-tron,used,398.04283590186446
20,Grande Prairie,13890,f,bmw,2013,x5,used,402.78884816035594
80,Prince George,4938,m,chevy,1999,malibu,used,169.28667564045304
26,Oshawa,11264,f,chevy,1998,equinox,used,139.44553666256388
46,Mississauga,22885,f,bmw,2017,i8,used,398.04283590186446
31,Langley,21850,m,ford,2001,focus,used,169.28667564045304
51,Repentigny,14086,m,audi,1999,e-tron,used,433.59825692184785
84,Chilliwack,15308,f,audi,2003,e-tron,used,397.07456611826177
51,Delta,2257,f,ford,2012,f150,used,92.69147599165952
36,Burnaby,18715,m,tesla,2000,s,used,262.3652212866784
52,Aurora,2323,f,honda,2013,civic,used,92.69147599165952
66,Saint-Hyacinthe,9582,m,gmc,2008,terrain,used,169.28667564045304
32,Whitby,8655,f,gmc,2006,terrain,used,133.73125462046963
66,Maple Ridge,14534,f,bmw,2019,i8,new,398.04283590186446
21,Medicine Hat,4915,m,nissan,2008,micro,used,175.0009576825473
82,Norfolk County,19226,m,gmc,2018,sierra,used,169.28667564045304
49,Vancouver,8950,f,nissan,2016,micro,used,133.73125462046963
52,Winnipeg,7225,m,acura,2013,rsx,used,263.3334910702811
84,Delta,21942,m,tesla,2010,s,used,262.3652212866784
41,Montreal,3161,f,nissan,2001,mirano,used,133.73125462046963
77,Saint Catharines,15480,f,ford,2016,explorer,used,133.73125462046963
29,Norfolk County,1385,m,ford,2015,explorer,used,134.9294488373399
37,Toronto,4765,m,gmc,2019,sierra,new,169.28667564045304
39,Saanich,9503,m,chevy,2005,equinox,used,169.28667564045304
62,North Vancouver,9897,f,gmc,2001,sierra,used,133.73125462046963
53,Richmond,22632,m,gmc,2009,sierra,used,169.28667564045304
71,North Vancouver,24404,m,ford,2019,f150,new,169.28667564045304
21,Blainville,19180,m,acura,2014,mdx,used,268.07950332877266
76,Halton Hills,7383,m,mercedes,2018,g,used,432.6299871382451
40,Norfolk County,2170,f,mercedes,2003,g,used,357.9713270566571
41,Saint-Hyacinthe,14982,m,gmc,2019,yukon,new,169.28667564045304
65,Victoria,22469,m,ford,2005,f150,used,169.28667564045304
58,Saint Albert,13941,m,toyota,2017,corrola,used,169.28667564045304
35,St. John,2500,m,chevy,2001,malibu,used,129.21516679524566
35,Pickering,14889,f,ford,2008,f150,used,133.73125462046963
68,Granby,20942,f,acura,2002,mdx,used,226.809800266695
26,Saanich,10979,f,gmc,2001,sierra,used,139.44553666256388
29,Strathcona County,21864,m,ford,1998,focus,used,175.0009576825473
19,Oshawa,2775,f,gmc,2012,sierra,used,99.37402781735652
20,Belleville,2817,m,audi,2009,r8,used,398.272760335132
54,Caledon,24414,m,honda,2010,accord,used,168.3184058568503
82,Burnaby,18927,f,nissan,2018,micro,used,132.7629848368669
56,Red Deer,24854,m,gmc,2002,terrain,used,169.28667564045304
29,Saint-Jean-sur-Richelieu,5033,m,mercedes,2007,s,used,439.31253896394213
50,Lethbridge,21033,f,tesla,2002,x,used,227.77807005029774
65,Guelph,21021,m,bmw,2015,m3,used,432.6299871382451
81,Chatham-Kent,1818,f,honda,2018,accord,used,92.69147599165952
32,Vaughan,14040,m,nissan,2001,micro,used,169.28667564045304
49,Chatham-Kent,14992,f,acura,2009,rsx,used,226.809800266695
59,North Vancouver,19298,m,honda,2013,civic,used,169.28667564045304
51,North Vancouver,10003,f,tesla,2017,x,used,227.77807005029774
75,Langley,5393,m,chevy,2012,malibu,used,169.28667564045304
58,Regina,15093,m,ford,2000,explorer,used,169.28667564045304
72,London,20957,f,toyota,2004,camry,used,133.73125462046963
61,Aurora,9474,m,nissan,2008,mirano,used,168.3184058568503
69,Mississauga,23428,f,chevy,2005,malibu,used,133.73125462046963
31,Halifax,6753,f,ford,2014,f150,used,132.7629848368669
76,Gatineau,5361,m,nissan,2010,mirano,used,168.3184058568503
67,Drummondville,6207,f,toyota,2008,corrola,used,132.7629848368669
43,Ottawa,19481,f,toyota,2018,camry,used,133.73125462046963
76,Longueuil,16992,f,audi,2016,r8,used,398.04283590186446
38,Caledon,18675,m,mercedes,2018,s,used,432.6299871382451
74,Milton,2727,f,bmw,2003,m3,used,357.9713270566571
63,Clarington,1215,f,ford,2012,f150,used,92.69147599165952
74,Kamloops,15794,f,mercedes,2013,c,used,398.04283590186446
45,Chatham-Kent,10749,f,chevy,2010,equinox,used,132.7629848368669
46,Victoria,13064,m,chevy,2000,malibu,used,169.28667564045304
76,Saint Albert,22788,f,chevy,2010,equinox,used,133.73125462046963
48,Wood Buffalo,6538,m,chevy,2007,equinox,used,169.28667564045304
28,Peterborough,24101,f,bmw,2003,x5,used,403.75711794395875
50,Moncton,24430,f,acura,2016,rsx,used,227.77807005029774
70,Saanich,9310,f,tesla,2012,x,used,227.77807005029774
66,Moncton,22488,m,gmc,2011,sierra,used,169.28667564045304
54,Chilliwack,18414,f,honda,1999,civic,used,132.7629848368669
65,Strathcona County,8527,m,tesla,2015,s,used,263.3334910702811
37,Mirabel,12780,f,acura,2012,rsx,used,227.77807005029774
75,Norfolk County,20205,f,honda,1998,civic,used,133.73125462046963
30,Belleville,3323,m,honda,2010,civic,used,168.3184058568503
27,Longueuil,14256,f,mercedes,2013,s,used,403.75711794395875
45,Victoria,15241,f,audi,2007,r8,used,398.04283590186446
79,Saint John,22760,f,audi,2013,r8,used,398.04283590186446
68,Whitby,24138,m,honda,1998,accord,used,169.28667564045304
44,Belleville,23779,f,acura,2006,mdx,used,226.809800266695
25,Kitchener,6327,f,bmw,2006,m3,used,403.75711794395875
23,Granby,8918,m,toyota,2001,camry,used,174.03268789894454
61,Trois-Rivieres,21214,f,nissan,2015,mirano,used,133.73125462046963
67,Drummondville,5173,m,toyota,1999,corrola,used,168.3184058568503
55,Maple Ridge,9784,m,mercedes,2005,s,used,433.59825692184785
34,Sault Ste. Marie,5756,f,gmc,2019,yukon,new,133.73125462046963
56,Saint-Jean-sur-Richelieu,21607,m,honda,2004,accord,used,169.28667564045304
47,Kingston,16010,m,chevy,2000,equinox,used,169.28667564045304
56,Winnipeg,8458,m,chevy,1999,equinox,used,169.28667564045304
49,Edmonton,5045,m,honda,2004,civic,used,168.3184058568503
64,Calgary,8874,m,audi,2003,e-tron,used,432.6299871382451
60,Markham,18149,f,honda,2006,civic,used,133.73125462046963
18,Peterborough,3599,m,acura,2000,mdx,used,269.0477731123754
79,Terrebonne,16977,f,gmc,2001,sierra,used,133.73125462046963
39,Saint-Jean-sur-Richelieu,5924,m,tesla,2019,3,new,263.3334910702811
43,Saint John,13923,f,acura,2013,mdx,used,227.77807005029774
31,Saint-Jean-sur-Richelieu,19140,f,ford,2011,focus,used,133.73125462046963
46,North Vancouver,12063,f,honda,2017,civic,used,133.73125462046963
67,Vaughan,22993,f,gmc,2011,yukon,used,133.73125462046963
31,Welland,13788,m,bmw,2010,m3,used,433.59825692184785
80,New Westminster,21426,m,acura,2015,rsx,used,263.3334910702811
46,Burlington,16427,f,audi,2010,e-tron,used,397.07456611826177
78,Quebec City,7444,f,ford,2005,focus,used,133.73125462046963
59,North Vancouver,20752,f,gmc,2004,yukon,used,133.73125462046963
44,Chilliwack,23693,m,chevy,2009,equinox,used,168.3184058568503
55,Mississauga,22363,m,acura,2005,rsx,used,263.3334910702811
82,Saint-Hyacinthe,11740,m,audi,2010,e-tron,used,433.59825692184785
31,Caledon,24485,f,audi,2007,e-tron,used,397.07456611826177
30,Maple Ridge,16997,m,honda,2007,accord,used,169.28667564045304
72,North Bay,20237,m,bmw,2018,m3,used,433.59825692184785
39,Saint-Jean-sur-Richelieu,6258,f,gmc,2001,terrain,used,133.73125462046963
74,New Westminster,5409,f,nissan,2006,mirano,used,133.73125462046963
26,Regina,14643,f,gmc,2003,yukon,used,139.44553666256388
55,Sarnia,4478,m,toyota,2019,camry,new,169.28667564045304
71,Lethbridge,6469,f,mercedes,2008,g,used,398.04283590186446
80,Ottawa,18842,f,ford,2007,focus,used,133.73125462046963
31,Ottawa,17354,f,tesla,2016,3,used,227.77807005029774
38,Caledon,16977,m,audi,2008,r8,used,432.6299871382451
54,St. Catharines,22933,f,gmc,2013,yukon,used,133.73125462046963
35,Saguenay,6819,m,gmc,2010,terrain,used,169.28667564045304
51,Markham,12524,f,toyota,1998,corrola,used,133.73125462046963
58,Saguenay,10013,f,chevy,2013,malibu,used,133.73125462046963
67,Aurora,22764,m,toyota,2004,corrola,used,168.3184058568503
25,Trois-Rivieres,11020,f,mercedes,2012,s,used,403.75711794395875
59,Clarington,5308,m,chevy,2012,equinox,used,168.3184058568503
83,Blainville,16423,f,tesla,1998,3,used,226.809800266695
60,Prince George,8354,m,ford,2014,explorer,used,169.28667564045304
47,Terrebonne,22485,m,toyota,2014,camry,used,169.28667564045304
35,Thunder Bay,21080,f,chevy,2007,malibu,used,133.73125462046963
44,Drummondville,15626,m,audi,2012,r8,used,432.6299871382451
68,Brossard,2980,m,toyota,2000,camry,used,128.24689701164291
77,Whitby,24263,f,chevy,2010,malibu,used,133.73125462046963
52,Brampton,21962,f,tesla,2011,3,used,226.809800266695
46,Fredericton,7194,f,bmw,2013,m3,used,397.07456611826177
33,Newmarket,13396,f,gmc,2002,terrain,used,133.73125462046963
56,Brossard,17021,f,audi,2010,r8,used,397.07456611826177
30,Saskatoon,16718,m,honda,2002,accord,used,169.28667564045304
31,Wood Buffalo,18559,f,gmc,2001,sierra,used,133.73125462046963
25,Laval,2890,m,ford,2015,f150,used,134.9294488373399
48,Calgary,4909,f,honda,2015,accord,used,132.7629848368669
83,Longueuil,13962,m,toyota,2005,camry,used,169.28667564045304
25,Vancouver,7657,f,tesla,2011,x,used,233.492352092392
54,Wood Buffalo,14561,f,toyota,2006,camry,used,133.73125462046963
67,Granby,22152,m,toyota,2001,corrola,used,168.3184058568503
50,Toronto,16849,m,toyota,2002,corrola,used,169.28667564045304
21,Saint-Jean-sur-Richelieu,11894,f,toyota,2017,camry,used,139.44553666256388
45,Mirabel,1861,m,mercedes,2009,c,used,393.52674807664044
28,Prince George,16660,f,ford,2017,explorer,used,139.44553666256388
19,Pickering,18927,f,acura,2016,rsx,used,233.492352092392
40,Saint Albert,11723,f,ford,2012,focus,used,133.73125462046963
21,Medicine Hat,14413,m,audi,1999,e-tron,used,439.31253896394213
21,Barrie,19439,m,honda,2009,accord,used,174.03268789894454
41,Ajax,23236,m,audi,2011,r8,used,432.6299871382451
47,Saanich,5062,m,chevy,2017,equinox,used,169.28667564045304
53,St. Catharines,24864,m,honda,2004,civic,used,169.28667564045304
59,Milton,14897,m,acura,2000,mdx,used,263.3334910702811
22,Airdrie,7522,m,toyota,2015,corrola,used,174.03268789894454
24,Trois-Rivieres,2192,m,nissan,2013,mirano,used,134.9294488373399
22,Blainville,15954,m,acura,2004,mdx,used,268.07950332877266
47,Welland,8460,m,mercedes,2008,g,used,433.59825692184785
29,Lethbridge,23847,m,ford,2009,f150,used,175.0009576825473
54,Milton,10146,m,tesla,2004,x,used,263.3334910702811
64,Vaughan,9095,m,tesla,2019,s,new,263.3334910702811
76,St. John,17848,f,acura,2014,rsx,used,227.77807005029774
58,Kelowna,14373,m,nissan,2008,mirano,used,169.28667564045304
38,Toronto,11209,m,bmw,2012,m3,used,433.59825692184785
53,St. Albert,15934,m,gmc,2012,yukon,used,169.28667564045304
51,Grande Prairie,18326,f,toyota,2001,corrola,used,132.7629848368669
46,North Vancouver,21807,m,tesla,1998,s,used,263.3334910702811
71,Halton Hills,11830,f,audi,2010,e-tron,used,397.07456611826177
59,North Vancouver,15880,m,tesla,2006,s,used,263.3334910702811
51,Newmarket,16886,m,chevy,2007,equinox,used,169.28667564045304
84,Vaughan,4804,m,honda,2010,accord,used,169.28667564045304
37,Greater Sudbury,24409,f,ford,2016,focus,used,132.7629848368669
23,Milton,5987,f,ford,2003,focus,used,139.44553666256388
29,Markham,11498,f,toyota,2008,corrola,used,139.44553666256388
37,Medicine Hat,20355,f,mercedes,2003,g,used,398.04283590186446
47,Saguenay,17667,f,bmw,2010,x5,used,398.04283590186446
82,Brantford,20146,f,toyota,2008,corrola,used,132.7629848368669
19,Kamloops,7195,f,audi,2002,r8,used,403.75711794395875
79,New Westminster,6844,f,mercedes,2012,s,used,398.04283590186446
61,Chilliwack,2204,m,chevy,2003,malibu,used,128.24689701164291
23,Airdrie,14118,m,gmc,2016,terrain,used,174.03268789894454
65,Brampton,3649,f,chevy,2002,equinox,used,132.7629848368669
77,Chilliwack,7405,f,honda,2009,accord,used,132.7629848368669
42,Saint Catharines,7930,f,nissan,2012,micro,used,133.73125462046963
34,Granby,19302,f,bmw,2002,m3,used,397.07456611826177
80,Wood Buffalo,10039,m,gmc,1999,yukon,used,169.28667564045304
32,Calgary,18135,m,toyota,2008,camry,used,168.3184058568503
83,Saint-Hyacinthe,6639,m,honda,2016,accord,used,169.28667564045304
76,Markham,11575,m,chevy,2017,malibu,used,169.28667564045304
81,Ottawa,11414,m,chevy,2010,malibu,used,169.28667564045304
41,Moncton,15798,m,bmw,2017,i8,used,433.59825692184785
39,Strathcona County,5170,m,audi,2013,r8,used,433.59825692184785
20,Vaughan,24999,f,bmw,1998,i8,used,403.75711794395875
28,Saint-Jean-sur-Richelieu,23140,f,bmw,2009,i8,used,403.75711794395875
57,Calgary,17832,f,acura,2005,rsx,used,226.809800266695
24,Prince George,9700,m,mercedes,2004,c,used,439.31253896394213
28,Prince George,6208,m,ford,2014,explorer,used,175.0009576825473
59,Richmond,7800,m,ford,2016,focus,used,169.28667564045304
30,Victoria,10225,m,chevy,2008,malibu,used,169.28667564045304
36,Saanich,1250,f,acura,2017,mdx,used,187.70656120509037
18,Maple Ridge,18192,m,mercedes,2018,g,used,439.31253896394213
61,Niagara Falls,12126,f,acura,2012,mdx,used,227.77807005029774
82,Montreal,4355,m,nissan,2008,micro,used,169.28667564045304
59,Brampton,8690,f,toyota,2015,camry,used,132.7629848368669
54,Waterloo,20213,f,mercedes,2004,g,used,398.04283590186446
43,Saanich,13631,f,ford,2001,f150,used,133.73125462046963
80,Laval,3406,m,mercedes,2014,s,used,433.59825692184785
36,Sarnia,18649,f,toyota,2019,corrola,new,133.73125462046963
72,Gatineau,4002,m,nissan,2006,micro,used,168.3184058568503
70,Regina,21707,f,mercedes,1999,g,used,398.04283590186446
58,Waterloo,18205,m,ford,2014,focus,used,169.28667564045304
31,Nanaimo,21527,m,gmc,1998,yukon,used,169.28667564045304
36,Guelph,13419,f,gmc,2010,yukon,used,132.7629848368669
37,Ajax,6231,m,acura,2019,mdx,new,262.3652212866784
35,Blainville,16267,f,audi,2019,r8,new,397.07456611826177
79,Markham,15270,f,mercedes,2016,c,used,398.04283590186446
77,Burlington,4330,f,mercedes,2008,c,used,397.07456611826177
34,Kingston,19264,f,tesla,2001,3,used,227.77807005029774
43,Markham,19216,f,audi,2000,r8,used,398.04283590186446
41,London,12754,f,audi,2005,e-tron,used,398.04283590186446
47,North Vancouver,19114,m,gmc,1999,terrain,used,169.28667564045304
69,Trois-Rivieres,3893,f,bmw,2018,x5,used,398.04283590186446
45,Red Deer,12781,f,audi,2006,r8,used,398.04283590186446
40,Saguenay,20187,m,tesla,2009,x,used,263.3334910702811
77,Abbotsford,14454,f,nissan,2007,micro,used,132.7629848368669
78,Kitchener,11915,f,ford,2000,f150,used,133.73125462046963
35,Kitchener,12367,m,tesla,2018,3,used,263.3334910702811
37,Saint John,20921,f,gmc,2004,sierra,used,133.73125462046963
44,Vancouver,9680,f,gmc,2019,sierra,new,133.73125462046963
74,Repentigny,19317,f,audi,1999,e-tron,used,398.04283590186446
80,Waterloo,10936,m,ford,2010,f150,used,169.28667564045304
74,Cambridge,18171,f,honda,2005,civic,used,132.7629848368669
40,Prince George,23824,f,honda,2011,civic,used,133.73125462046963
47,Mississauga,18807,m,gmc,2007,yukon,used,169.28667564045304
61,Fredericton,23947,m,mercedes,2011,g,used,432.6299871382451
76,Brampton,16412,m,chevy,2005,equinox,used,168.3184058568503
28,St. John,9271,m,gmc,1998,sierra,used,175.0009576825473
78,Delta,1510,m,acura,2007,mdx,used,222.293712441471
35,North Vancouver,15667,f,mercedes,1999,s,used,398.04283590186446
66,Caledon,12495,f,ford,1999,f150,used,132.7629848368669
42,Niagara Falls,17798,f,toyota,2013,corrola,used,133.73125462046963
73,Whitby,14484,m,nissan,2015,micro,used,169.28667564045304
22,Blainville,7681,f,ford,2011,focus,used,138.47726687896113
18,Brossard,6856,f,bmw,2013,i8,used,402.78884816035594
52,Saanich,1631,m,acura,1999,mdx,used,223.26198222507375
60,Longueuil,21018,f,nissan,2009,mirano,used,133.73125462046963
49,St. John,9279,m,chevy,2009,malibu,used,169.28667564045304
84,Ajax,19678,m,gmc,1998,terrain,used,168.3184058568503
55,Aurora,14578,f,chevy,2008,equinox,used,132.7629848368669
72,Vaughan,13741,m,toyota,2018,corrola,used,169.28667564045304
80,Pickering,15892,m,toyota,2003,corrola,used,169.28667564045304
30,Cape Breton,19135,f,acura,2012,rsx,used,226.809800266695
26,Laval,3904,f,audi,2009,r8,used,403.75711794395875
37,Oakville,3422,m,tesla,2019,s,new,263.3334910702811
34,Belleville,11039,f,honda,2017,accord,used,132.7629848368669
68,Vaughan,20043,f,chevy,2007,malibu,used,133.73125462046963
47,Brampton,2714,m,chevy,2004,malibu,used,128.24689701164291
76,Halifax,7706,f,mercedes,2014,c,used,397.07456611826177
19,Longueuil,15589,f,chevy,2013,malibu,used,139.44553666256388
61,Halton Hills,6424,m,nissan,2016,micro,used,168.3184058568503
37,Nanaimo,5081,f,chevy,2011,malibu,used,133.73125462046963
79,Kingston,4623,m,acura,2005,rsx,used,263.3334910702811
79,Moncton,2576,f,ford,2000,explorer,used,93.65974577526227
36,Belleville,5872,f,chevy,2009,malibu,used,132.7629848368669
60,Mirabel,21984,m,audi,2006,e-tron,used,433.59825692184785
55,Toronto,9613,f,gmc,2014,sierra,used,133.73125462046963
33,Quebec City,4395,f,toyota,2009,camry,used,133.73125462046963
74,Windsor,6456,f,toyota,2006,camry,used,133.73125462046963
49,Pickering,8035,f,bmw,2011,x5,used,398.04283590186446
24,Richmond Hill,5072,f,toyota,2013,corrola,used,139.44553666256388
62,Coquitlam,23109,m,gmc,2004,terrain,used,168.3184058568503
24,Airdrie,6736,m,nissan,2006,mirano,used,174.03268789894454
68,St. Catharines,2996,f,ford,2013,explorer,used,93.65974577526227
51,Sherbrooke,11335,f,tesla,2005,x,used,227.77807005029774
49,Welland,2762,f,chevy,2009,equinox,used,93.65974577526227
18,Norfolk County,19808,m,mercedes,2008,g,used,439.31253896394213
52,Saint John,10424,f,toyota,2003,corrola,used,133.73125462046963
55,Chatham-Kent,14585,m,toyota,2019,camry,new,168.3184058568503
52,Vaughan,8460,m,acura,2016,rsx,used,263.3334910702811
46,Welland,16336,m,gmc,2018,sierra,used,169.28667564045304
58,Oakville,18842,f,chevy,2016,malibu,used,133.73125462046963
72,Delta,14638,f,chevy,2005,equinox,used,132.7629848368669
78,Greater Sudbury,5152,f,mercedes,2004,g,used,397.07456611826177
38,Sherbrooke,8036,f,audi,2011,e-tron,used,398.04283590186446
66,Richmond Hill,2513,f,honda,1998,civic,used,93.65974577526227
47,North Vancouver,8323,f,honda,2008,accord,used,133.73125462046963
53,Delta,19522,f,bmw,1999,m3,used,397.07456611826177
54,Richmond,21872,m,bmw,2001,i8,used,433.59825692184785
27,New Westminster,17619,m,bmw,1999,x5,used,439.31253896394213
26,Saint-Jerome,14816,m,tesla,2000,3,used,269.0477731123754
28,Windsor,19823,m,nissan,2018,mirano,used,175.0009576825473
29,Vaughan,23306,f,mercedes,1999,s,used,403.75711794395875
57,Fredericton,11577,f,acura,1999,rsx,used,226.809800266695
45,Strathcona County,2692,f,acura,2005,rsx,used,187.70656120509037
75,Saskatoon,16817,m,audi,2018,e-tron,used,433.59825692184785
76,Strathcona County,7585,f,acura,2009,mdx,used,227.77807005029774
28,Vancouver,18458,m,chevy,2016,malibu,used,175.0009576825473
43,Terrebonne,18641,m,tesla,2017,x,used,263.3334910702811
49,Chatham-Kent,6974,m,honda,2002,accord,used,168.3184058568503
67,North Bay,22365,f,tesla,2013,x,used,227.77807005029774
18,Regina,11241,f,mercedes,2010,g,used,403.75711794395875
70,Mirabel,7518,m,toyota,2019,corrola,new,169.28667564045304
57,Red Deer,11970,m,toyota,2004,camry,used,169.28667564045304
